Date,Bath Rugby,Bedford Blues,Bristol Rugby,Exeter Chiefs,Gloucester,Harlequins,Leeds Carnegie,Leicester Tigers,London Irish,London Scottish,London Welsh,Newcastle Falcons,Northampton Saints,Richmond,Rotherham Titans,Sale Sharks,Saracens,Wasps,West Hartlepool,Worcester Warriors
2004-05-20,1536.3887033086357,,,,1591.7193107833632,1411.0025606474505,1360.4926422873712,1559.5747024273635,1420.8786828717268,,,1379.7860723248634,1584.0171525997453,,1115.6536044623488,1467.0686777734654,1371.998024142527,1626.990995381328,,
2004-06-03,1529.5788165051606,,,,1592.256036206447,1406.3979589437467,1357.512036550524,1561.5422204158956,1423.6916622369608,,,1388.2521037577594,1583.9018563775628,,1115.6536044623488,1469.8790889623663,1381.153848595588,1618.793455662302,,
2004-09-09,1515.9205639758786,,,,1592.7927616295312,1401.793357240043,1354.5314308136767,1563.5097384044277,1426.504641602195,,,1396.7181351906552,1583.7865601553806,,1115.6536044623488,1472.6895001512669,1390.309673048649,1610.5959159432757,,1285.9279879761098
2004-09-16,1502.2623114465966,,,,1593.3294870526154,1397.1887555363392,1348.9255853412897,1565.4772563929598,1418.6573507952762,,,1405.1841666235512,1580.686630286236,,1115.6536044623488,1485.8021298882895,1395.8217111326971,1602.3983762242497,,1278.7856380555804
2004-09-23,1513.1372175052759,,,,1603.374619764847,1386.9443545572021,1343.3197398689024,1575.4851460058278,1410.8100599883574,,,1413.6501980564472,1577.5867004170916,,1115.6536044623488,1498.9147596253122,1384.0112582041775,1608.0738771036927,,1271.6432881350509
2004-09-30,1524.0121235639554,,,,1613.4197524770786,1376.6999535780649,1346.4987702144708,1585.4930356186958,1412.7583202039766,,,1406.6899101099493,1565.8251983055975,,1115.6536044623488,1501.9737488797186,1372.200805275658,1613.7493779831354,,1276.239967596931
2004-10-07,1534.8870296226346,,,,1609.0693946510667,1368.7946692332594,1349.6778005600395,1587.7472748678097,1414.7065804195959,,,1399.7296221634515,1554.0636961941034,,1115.6536044623488,1498.087043154953,1376.0606644937666,1622.76326239207,,1280.8366470588107
2004-10-14,1531.1266605540527,,,,1604.7190368250547,1360.889384888454,1356.1187828215172,1590.0015141169238,1414.9783608338462,,,1395.9505145367793,1537.5608316827363,,1115.6536044623488,1494.2003374301876,1379.920523711875,1631.7771468010046,,1274.8096201570997
2004-10-21,1527.3662914854708,,,,1598.641405100728,1352.9841005436485,1372.3304383321997,1598.7259118026077,1415.2501412480967,,,1392.1714069101074,1521.0579671713692,,1115.6536044623488,1505.7059272070928,1376.434728738413,1639.5518257903468,,1268.7825932553885
2004-11-11,1537.026270537298,,,,1592.5637733764013,1356.5080165125842,1388.542093842882,1607.4503094882919,1419.7916891699135,,,1393.8805843234186,1504.7179184652618,,1115.6536044623488,1517.211516983998,1372.9489337649513,1647.3265047796892,,1263.8634191480412
2004-11-18,1546.6862495891253,,,,1586.4861416520746,1360.03193248152,1378.9372722762532,1612.0179702714258,1432.9080053025577,,,1395.58976173673,1488.3778697591547,,,1503.0403962890582,1376.459345051765,1652.0469218868698,,1258.9442450406939
2004-11-25,1554.6842469752332,,,,1581.4085225406084,1374.366234502932,1369.3324507096245,1616.5856310545596,1446.024321435202,,,1397.591558996815,1466.403601126849,,,1488.8692755941186,1379.9697563385787,1656.7673389940505,,1280.1539794082805
2004-12-02,1562.682244361341,,,,1576.3309034291424,1388.7005365243442,1357.6522342934845,1621.1532918376936,1435.3448006884187,,,1399.5933562568998,1469.688935671942,,,1491.4390350111935,1376.716758882641,1649.8885213937117,,1301.3637137758674
2004-12-30,1546.5141867978152,,,,1565.64049370061,1386.5812091457678,1345.9720178773446,1623.0447574778266,1424.6652799416354,,,1412.8075752401144,1472.974270217035,,,1494.0087944282682,1373.4637614267033,1643.0097037933729,,1306.8512902657376
2005-01-06,1530.3461292342895,,,,1554.9500839720774,1384.4618817671915,1348.925536626552,1631.7310241263815,1412.2730575578398,,,1426.021794223329,1476.259604762128,,,1492.5492324485047,1388.7863934363877,1636.997340051531,,1312.338866755608
2005-02-03,1539.8389843352627,,,,1557.7798020693594,1390.45838132382,1351.8790553757594,1640.4172907749364,1399.8808351740443,,,1429.238975551607,1462.900451856699,,,1491.0896704687411,1404.109025446072,1630.984976309689,,1315.8861740320692
2005-02-10,1549.331839436236,,,,1554.798426070663,1396.4548808804486,1342.4319013825534,1642.5403753351288,1387.4886127902487,,,1432.456156879885,1449.5412989512702,,,1499.8888779672857,1404.5264791096065,1625.0668695594259,,1319.4334813085304
2005-02-24,1534.5768410650408,,,,1551.8170500719666,1377.6732855416449,1332.9847473893476,1644.6634598953212,1391.7669988113068,,,1430.917322359213,1455.2035566920847,,,1508.6880854658305,1404.943932773141,1619.148762809163,,1336.063785814507
