Date,Bath Rugby,Bedford Blues,Bristol Rugby,Exeter Chiefs,Gloucester,Harlequins,Leeds Carnegie,Leicester Tigers,London Irish,London Scottish,London Welsh,Newcastle Falcons,Northampton Saints,Richmond,Rotherham Titans,Sale Sharks,Saracens,Wasps,West Hartlepool,Worcester Warriors
1998-12-31,,,,,,1527.303980986666,,1715.3242607039924,,,,1451.8422417674592,,1376.6752899826336,,,1501.3327125020335,1505.7793290749898,,
1999-01-07,,,,,1314.289642907545,,,,1467.2099124967033,1236.3099273800262,,1445.5076002476064,1604.1141864452427,,,1292.4726631975395,1502.7701514248615,1480.2058945456229,1052.5005886749595,
1999-01-21,1447.8831080487466,,,,1301.4371217652395,1519.8857851057571,,1716.1421200576099,1488.910954783584,,,,,,,,,,,
1999-01-28,,1121.2412036341361,,,,1502.422582211746,,1717.273391415012,,,,,1618.7041652063867,1380.1441527774182,,1275.2353024232768,,,,
1999-02-11,,,,,,1493.6012377603035,,,1509.7762149262726,,,,1599.016291108599,,,1257.5369857457647,,1487.880000728445,,
1999-02-18,,1141.4855805915226,,,1287.2900929022865,,,1734.7510569528174,,1269.4207994039689,,,,1382.526979681892,,,1526.6309708177396,,,
1999-03-04,,1128.8385260586788,,,,,,,,,,,,,,,,,,
1999-03-18,,,,,,,,,,1249.08961740516,,,1587.2613998840086,1368.1888962595476,,1282.5267967321945,,1477.4439777755354,1066.9161971200588,
1999-04-01,,1161.8999407238578,,,,1495.5064155592668,,1748.9754833999405,1499.5803446862292,,,1432.1948659365705,1591.633117651591,,,,1491.1586447862287,,1070.4380563220118,
1999-04-08,1496.1444773199773,,,,,,,,,,,,,,,1295.1905699807787,,,,
1999-04-15,,,,,,,,,,,,,,,,,,1462.5341177333291,,
1999-04-22,,,,,,1497.2634314833344,,1734.091055619379,1492.3186177421476,,,1431.8315397997449,1605.5850153091599,,,,,1470.0901905637058,1062.4511339695896,
1999-04-29,1488.2807556438668,1156.8963694540425,,,,,,,,,,1435.8136167672199,,1361.750897022077,,1291.836146138997,1472.2051046611014,,,
1999-05-06,,,,,1238.630860396116,,,,1475.18860343687,,,1429.4491484245198,1613.954096515609,1350.6855415249315,,,,1486.1385071711966,1046.5258295977173,
1999-05-13,1468.1632982706408,1163.766302358757,,,,,,,,1241.8116601096906,,1441.8920966842165,,1337.574759626396,,1296.8422167087829,1492.0500195419834,,,
1999-05-20,1471.2365313845187,1153.1642810664675,,,1256.5645797173104,1537.8640300648606,,1744.035969967185,,,,,,,,,1509.9833131235662,,,
1999-09-16,,,1304.5336765795405,,1271.3303665393025,1519.3661304648147,,,,,,,1614.2875502885934,,,1312.070539277204,1492.5945330272114,,,
1999-09-30,1502.5780454894125,1143.5002136778792,,,,1527.0309186653235,,1731.6295718203994,,,,1400.710980807159,,,,,,1477.1524150272653,,
1999-10-07,,,1338.1587467171848,,1289.904972638542,,,,1509.5162395863642,,,,1607.7327500335598,,,1326.1749739411255,1486.614606200966,,,
1999-10-14,1490.9157376353655,,,,,1499.3434772603698,,,,,,,1587.841987357469,,,,,1473.3532866856967,,
1999-10-21,,,1339.5118412146276,,1302.2894751276913,,,,1490.2985221397062,,,,,,,1339.3948464527691,1511.8473712221012,,,
1999-10-28,,,,,,1487.9758587486974,,1720.1234904854998,,,,,,,,,,,,
1999-11-04,1485.5937335270874,,,,,,,1720.5771360361555,,,,,1573.1917369681005,,,1328.9432304720376,,1466.8984711476044,,
1999-11-11,,1136.0894424479984,1325.3719052597141,,1333.7497782504026,,,,1477.572659754643,,,1403.0184844543626,,,,,1529.1167972888863,,,
1999-11-18,1496.7978438297125,,,,1349.0907242560988,1506.1258918048154,,1716.515346110509,,,,,1586.9170112171946,,,1303.9834583907013,,,,
1999-12-09,,1131.4972561688858,1325.4480375095711,,,,,,1476.1443433938227,,,1384.372204395547,,,,,1529.367097645464,1467.2299165725806,,
1999-12-23,,,,,,1500.7668535571256,,,,,,,,,,,,,,
1999-12-30,1477.9427143823318,1119.5413685295466,1341.079093164784,,1377.6920121624871,,,1713.3069570944485,1468.8673386688938,,,1387.1829432182801,1593.4625393739734,,,1303.9770465781335,1521.1276194470831,1472.5573013362311,,
2000-01-27,1479.1233696469994,1113.8549457412219,,,1392.5427351131168,1477.7859185002826,,1716.9509083533426,1467.3191909673365,,,1392.7860543455115,1606.9678652330172,,,1287.259042303779,1522.5040324873255,1456.2033539640802,,
2000-02-17,1494.5246050222445,,,,,1465.730325513351,,1726.5053118654882,,,,,1596.228705370886,,,1274.2291656525235,,1466.962640088761,,
2000-03-02,,,,,,,,,,,,1393.3642079645676,,,,,,,,
2000-03-09,,,1358.010482956025,,,,,,,,,,,,,,,,,
2000-03-16,,1108.8100419524362,1370.2485965648664,,1390.9037492251755,,,,1468.1425695052303,,,1379.3816774464428,,,,,1514.5585010336606,,,
2000-03-30,1515.3560328073568,,,,,1435.1067933083093,,1730.4186973195685,,,,1392.6067820632595,1607.5689912753835,,,,,1482.3726449014255,,
2000-04-13,,1125.559724150263,,,1396.467843258728,,,,,,,,,,,1278.0382261437514,,,,
2000-04-20,1530.9001407993246,1121.0033125587165,,,,1435.6420099063519,,1732.1724776776202,,,,1386.0718464483746,,,,,,1462.5837644063336,,
2000-04-27,,1113.6816973737218,1393.895584887195,,1405.5287389105588,,,,1455.6716615517623,,,,1574.1575799009267,,,1272.2500428473772,1512.2921488264526,,,
2000-05-04,1554.3932956157835,1106.71484255606,,,,,,1739.4751278871884,1441.0908363176309,,,1386.975016285291,,,,,,1461.100145435208,,
2000-05-11,1562.0351960043072,,1410.7130911108707,,1398.3165937161355,1418.1080536534246,,,,,,,1550.3233701740344,,,1281.1028226810085,,,,
2000-05-18,,1094.187304021829,1405.21037090595,,,,,,1441.409663968674,,,,,,,,1528.7696046692301,,,
2000-05-25,,,,,,,,1754.6768427359405,1423.5843689838282,,,1363.6863134184946,,,,,1533.821956772283,1477.4308533827398,,
2000-08-24,,,,,,1395.1165056339544,,,,,,1378.7665033130722,,,1286.9663413843907,1309.0514506047086,1539.0121172587494,1470.3778183421803,,
2000-08-31,,,1401.080848220395,,1391.5253864072013,1400.5358995543231,,,,,,1374.3622766025667,1542.0720185887524,,,,,1456.2788721736315,,
2000-09-07,1559.1668406619788,,1375.3763634803781,,,,,1769.5946620083505,1446.5456981754055,,,1373.311325968094,1543.5835246811798,,1268.866294861248,1313.523452215396,1519.8063726172704,1463.1024636180764,,
2000-09-14,,,1361.3077412762705,,1408.5718354317949,1378.151076724575,,,,,,1378.8044265900232,,,,1348.2789063810644,1536.9372063610556,,,
2000-09-21,1574.4534668000226,,,,,1386.1229268526906,,1755.0039711165846,,,,,,,1255.2557460496034,1338.3899741136129,,1501.1914678588207,,
2000-09-28,,,1374.3088232587918,,1410.5919436417637,,,,1463.5604104863294,,,1388.0541477298805,1544.9429756092059,,,,1549.0219205454275,,,
2000-10-05,1547.6440536295288,,,,1417.9688509259638,1361.9703625716475,,,,,,,,,1268.9118734186513,1341.7109103100886,,1498.7147648040655,,
